label,text
Typhoid,"A ten-day history of escalating fever is reported, starting at 100.5°F and reaching 103.8°F. The patient describes a throbbing frontal headache and significant tenderness in the right lower quadrant of the abdomen. Debilitating exhaustion is present, preventing task performance, alongside a nonexistent appetite. Following an initial period of constipation, the patient has experienced loose stools for the past three days."
Typhoid,"Patient presents with a ten-day history of sustained high fever, progressively worsening from 101°F to 104°F. A relentless frontal headache and severe pain with tenderness in the lower abdomen are noted. The patient is bedridden due to extreme weakness and reports a complete loss of appetite. Clinical observation confirms a blanching pink rash on the abdomen appearing yesterday, accompanied by relative bradycardia."
Typhoid,"The patient reports a ten-day progression of worsening fever, initiating at 101.3 and peaking at 104.1. Symptoms include a constant pounding headache in the frontal region and severe pain localized to the right lower quadrant of the abdomen. The patient has been bedridden for the last three days with significant functional impairment. Nausea is triggered by food intake. Bowel movements shifted from constipation in the first week to diarrhea on day 8. Faint pink macules were noted on the chest yesterday, and the patient reports a notably slow pulse."
Typhoid,"The patient presents with a ten-day history of continuous high fever ranging from 100.8°F to 103.8°F. Clinical features include severe tenderness in the right lower quadrant and a persistent dull headache in the frontal region. Bowel habits were constipated for the first four days, shifting to loose, watery stools from day seven onward. The patient reports a lack of appetite and debilitating weakness."
Typhoid,"Over a ten-day period, the patient has exhibited a steadily climbing temperature from 101.0°F to 102.7°F. This pyrexia is accompanied by a severe, pounding frontal headache and significant abdominal cramping and pain. Profound fatigue is a major complaint, making movement difficult. The patient reports total anorexia with nausea. Bowel habits transitioned from severe constipation to diarrhea starting on day 8."
Typhoid,"The patient reports a ten-day history of daily temperature elevation, starting at 100.9°F and currently reaching 104.5°F. Associated symptoms include an intense frontal headache and severe pain in the right lower quadrant of the abdomen. Debilitating weakness and a complete absence of appetite are noted. Small pink macules appeared on the abdomen yesterday, and the patient describes episodes of confusion."
Typhoid,"The patient presents with a persistent high fever ranging from 101.4°F to 104.0°F over the last 12 days. Accompanying symptoms include a relentless pressure across the forehead and a bloated, painful abdomen. Profound fatigue results in immobility, and there is a reported complete inability to eat. Bowel movements transitioned from severe constipation to diarrhea around day 7 or 8. The patient also exhibits signs of disorientation and confusion."
Typhoid,"Patient reports a 14-day history of constant high fever, progressing from 101.3°F to 104.3°F. This is associated with a severe, pounding frontal headache and cramping abdominal pain. Clinical presentation is dominated by debilitating weakness and periods of confusion. The patient reports a total loss of appetite. Bowel patterns shifted from initial severe constipation to diarrhea on day 7."
Typhoid,"The patient describes an eight-day history of worsening fever, initiating at 100°F and rising to 103.3°F. A severe headache presenting as pressure across the forehead is noted. Examination reveals cramping and tenderness in the lower abdomen. The patient reports exhaustion preventing daily activities and a complete lack of appetite. Bowel history includes constipation for the first four days, followed by the onset of loose stools."
Typhoid,"Patient presents with a nine-day history of gradual temperature increase from 99.8°F to 102.7°F. Concurrent symptoms include a constant dull ache situated behind the eyes and across the forehead. The patient reports profound fatigue with limited mobility and a complete loss of appetite. Initial severe constipation transitioned to loose, watery stools on the seventh day, accompanied by a deep ache in the lower abdomen."
